着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,コーナー通過順,厩舎,馬体重(増減),date,race_type,course_ren,weather,ground_state,horse_id,jockey_id
202101010111,6,3,6,マリノディアナ,牝6,55.0,秋山稔,1:09.0,アタマ,16.0,219.9,34.6,8-8,美浦水野,442(+6),2021年6月12日,芝,1200,晴,良,2015101239,01181
202101010111,7,7,13,コスモアンジュ,牝4,55.0,丹内,1:09.1,3/4,9.0,18.1,35.3,3-2,美浦武藤,482(+10),2021年6月12日,芝,1200,晴,良,2017101248,01091
202101010111,8,3,5,オシリスブレイン,牡4,57.0,横山和,1:09.3,3/4,1.0,5.6,34.1,16-10,美浦田村,490(0),2021年6月12日,芝,1200,晴,良,2017102946,01140
202101010111,9,8,16,トゥールドマジ,牝4,55.0,黛,1:09.5,1.1/4,14.0,54.6,35.3,5-6,美浦鈴木慎,470(+4),2021年6月12日,芝,1200,晴,良,2017101943,01109
202101010111,10,2,3,ゼンノアンジュ,牝3,52.0,鮫島駿,1:09.5,アタマ,7.0,9.4,35.7,3-4,栗東浅見,490(-2),2021年6月12日,芝,1200,晴,良,2018101559,01157
202101010111,11,6,12,ロフティーピーク,牝4,55.0,武豊,1:09.5,クビ,3.0,6.3,35.1,8-8,栗東武幸,478(-8),2021年6月12日,芝,1200,晴,良,2017105060,00666
202101010111,12,8,15,エイカイマドンナ,牝6,55.0,藤岡佑,1:09.7,1.1/4,12.0,35.9,35.1,10-10,栗東藤原英,440(-4),2021年6月12日,芝,1200,晴,良,2015104546,01093
202101010111,13,5,10,キーダイヤ,牝4,55.0,横山武,1:09.8,1/2,4.0,8.4,36.3,2-1,栗東藤岡,438(0),2021年6月12日,芝,1200,晴,良,2017106131,01170
202101010111,14,5,9,ポンペイワーム,牡5,57.0,吉田隼,1:10.1,2,8.0,14.4,35.1,14-16,栗東畑端,540(0),2021年6月12日,芝,1200,晴,良,2016110126,01095
202101010111,15,4,7,テーオーマルクス,牡4,57.0,古川吉,1:10.1,ハナ,11.0,23.1,35.4,10-10,栗東宮,494(+4),2021年6月12日,芝,1200,晴,良,2017103895,01015
202101010111,16,1,2,エムオーシャトル,牝3,52.0,勝浦,1:11.1,6,2.0,5.9,37.6,1-2,美浦鹿戸,446(+8),2021年6月12日,芝,1200,晴,良,2018105595,01025
202101010112,1,1,1,マイエンフェルト,牝5,50.0,川又,1:46.9,,10.0,35.0,34.4,1-2-4-3,栗東杉山佳,456(+4),2021年6月12日,芝,1800,晴,良,2016104410,01166
202101010112,2,6,6,プライムフェイズ,牡4,54.0,藤岡佑,1:47.0,3/4,3.0,6.3,34.3,7-8-7-5,栗東藤原英,456(-12),2021年6月12日,芝,1800,晴,良,2017105198,01093
202101010112,3,4,4,ピースマインド,牡8,54.0,古川吉,1:47.2,1.1/4,9.0,29.8,34.6,4-6-6-5,栗東宮,462(-8),2021年6月12日,芝,1800,晴,良,2013100731,01015
202101010112,4,3,3,ブラックデビル,セ6,54.0,小林凌,1:47.2,クビ,8.0,15.0,34.3,4-6-8-8,美浦中野,464(-6),2021年6月12日,芝,1800,晴,良,2015105451,01177
202101010112,5,2,2,ココニアル,牝4,52.0,大野,1:47.3,1/2,1.0,3.4,34.4,7-9-8-8,美浦和田勇,444(0),2021年6月12日,芝,1800,晴,良,2017105137,01096
202101010112,6,7,9,ダイワギャバン,牡6,53.0,菊沢,1:47.6,1.1/2,11.0,48.2,34.5,10-10-10-8,美浦菊沢,480(-6),2021年6月12日,芝,1800,晴,良,2015104299,01161
202101010112,7,5,5,カサーレ,牝6,53.0,団野,1:47.7,1,4.0,6.4,35.5,2-2-2-1,栗東吉岡,438(-14),2021年6月12日,芝,1800,晴,良,2015105960,01180
202101010112,8,7,8,ダノングレーター,牡5,55.0,鮫島駿,1:48.2,3,7.0,12.8,35.8,3-2-3-4,栗東茶木,476(+2),2021年6月12日,芝,1800,晴,良,2016104819,01157
202101010112,9,8,10,ダンツイノーバ,牝4,53.0,菱田,1:48.3,クビ,6.0,11.9,36.1,4-1-1-2,栗東谷,452(-6),2021年6月12日,芝,1800,晴,良,2017103020,01144
202101010112,10,8,11,ブルーエクセレンス,牡5,55.0,横山武,1:48.3,ハナ,5.0,6.9,34.9,11-11-11-11,美浦金成,476(+10),2021年6月12日,芝,1800,晴,良,2016103323,01170
202101010112,11,6,7,ルックスマート,牡6,55.0,吉田隼,1:48.7,2.1/2,2.0,5.2,36.2,7-5-4-5,美浦小島,488(0),2021年6月12日,芝,1800,晴,良,2015106499,01095
202101010201,1,2,2,ヴァトレニ,セ3,56.0,横山和,1:28.0,,1.0,2.9,35.1,1-2-1,栗東長谷川,432(+2),2021年6月13日,芝,1500,晴,良,2018104331,01140
202101010201,2,7,11,シーロンシャン,牝3,54.0,藤岡佑,1:28.3,1.3/4,2.0,5.0,34.8,10-9-4,栗東藤岡,474(-8),2021年6月13日,芝,1500,晴,良,2018102577,01093
202101010201,3,5,7,ブラックハート,牝3,54.0,団野,1:28.4,1,5.0,11.4,35.2,6-6-4,美浦松永康,398(-6),2021年6月13日,芝,1500,晴,良,2018103103,01180
202101010201,4,6,10,フレーズバニーユ,牝3,52.0,△泉谷,1:28.5,クビ,9.0,20.6,35.0,7-9-8,美浦和田郎,464(+10),2021年6月13日,芝,1500,晴,良,2018104678,01182
202101010201,5,4,5,トリプルフォー,牝3,54.0,和田竜,1:28.6,1,13.0,81.5,35.6,4-3-4,栗東矢作,432(+6),2021年6月13日,芝,1500,晴,良,2018106280,01018
202101010201,6,6,9,ジュリエットパール,牝3,54.0,横山武,1:28.8,1,3.0,6.1,35.8,2-3-2,美浦伊藤大,470(-8),2021年6月13日,芝,1500,晴,良,2018106153,01170
202101010201,7,4,6,ナイトエクスプレス,牡3,56.0,岩田康,1:28.8,クビ,11.0,31.5,35.2,12-11-13,美浦牧,488(+20),2021年6月13日,芝,1500,晴,良,2018104464,05203
202101010201,8,7,12,アンフィニ,牝3,54.0,松田,1:28.8,アタマ,10.0,27.6,35.1,12-12-11,栗東武英,458(-2),2021年6月13日,芝,1500,晴,良,2018106110,01030
202101010201,9,1,1,ナスノマイスター,セ3,56.0,丸山,1:28.9,1/2,14.0,126.5,34.7,14-14-13,美浦矢野,492(+4),2021年6月13日,芝,1500,晴,良,2018100056,01127
202101010201,10,5,8,アラハバキ,牡3,56.0,坂井,1:28.9,アタマ,12.0,49.2,35.8,4-5-4,栗東田中克,436(+2),2021年6月13日,芝,1500,晴,良,2018100882,01163
202101010201,11,8,13,アレレブルー,牡3,56.0,鮫島駿,1:29.1,1,8.0,15.7,35.7,7-8-8,栗東杉山晴,440(0),2021年6月13日,芝,1500,晴,良,2018103402,01157
202101010201,12,3,4,ラトゥールレディー,牝3,51.0,▲小沢,1:29.9,5,6.0,13.5,36.6,7-6-8,栗東西村,484(+18),2021年6月13日,芝,1500,晴,良,2018105002,01185
202101010201,13,8,14,シェーンシュタット,牡3,56.0,池添,1:30.0,1,4.0,10.0,36.2,11-12-11,美浦加藤士,440(0),2021年6月13日,芝,1500,晴,良,2018103531,01032
202101010201,14,3,3,パブリックドメイン,牡3,56.0,菱田,1:31.7,10,7.0,15.0,38.9,2-1-2,美浦池上,462(-10),2021年6月13日,芝,1500,晴,良,2018104799,01144
202101010202,1,8,12,シャスティーナ,牝3,54.0,田中健,1:00.1,,1.0,2.0,36.5,1-1,栗東浅見,466(+4),2021年6月13日,ダ,1000,晴,良,2018102593,01114
202101010202,2,8,11,ドナテッラ,牝3,54.0,菱田,1:00.3,1.1/4,9.0,21.6,35.9,9-5,美浦加藤征,464(+6),2021年6月13日,ダ,1000,晴,良,2018102296,01144
202101010202,3,6,8,イニシュモア,牝3,51.0,▲小沢,1:00.4,3/4,3.0,7.5,36.7,2-2,栗東寺島,454(+2),2021年6月13日,ダ,1000,晴,良,2018104989,01185
202101010202,4,5,5,スノームーンライト,牡3,56.0,団野,1:00.6,1.1/4,11.0,57.4,36.2,9-10,美浦高橋文,492(-8),2021年6月13日,ダ,1000,晴,良,2018105622,01180
202101010202,5,2,2,ワールドクルーズ,牝3,54.0,岩田康,1:00.6,クビ,4.0,9.9,36.3,8-8,美浦和田雄,464(+4),2021年6月13日,ダ,1000,晴,良,2018105481,05203
202101010202,6,6,7,サザークブリッジ,牝3,52.0,△泉谷,1:00.9,2,7.0,15.9,36.7,7-5,栗東奥村豊,436(0),2021年6月13日,ダ,1000,晴,良,2018100458,01182
202101010202,7,3,3,ルーマーミル,セ3,56.0,吉田隼,1:01.0,1/2,2.0,6.3,36.9,5-8,美浦小島,490(+8),2021年6月13日,ダ,1000,晴,良,2018100677,01095
202101010202,8,7,10,シュンガイト,牝3,54.0,鮫島駿,1:01.1,3/4,8.0,18.0,37.2,4-4,栗東角田,440(0),2021年6月13日,ダ,1000,晴,良,2018102497,01157
202101010202,9,7,9,ブルーグリッター,牡3,56.0,横山武,1:01.6,3,5.0,10.0,37.9,2-3,美浦新開,458(-2),2021年6月13日,ダ,1000,晴,良,2018100578,01170
202101010202,10,5,6,ヤマイチキャプテン,牡3,53.0,▲横山琉,1:01.8,1.1/2,6.0,15.0,36.9,11-12,美浦大江原,496(-6),2021年6月13日,ダ,1000,晴,良,2018102354,01192
202101010202,11,4,4,クレールジョリ,牝3,50.0,★永島,1:02.5,4,12.0,151.2,37.4,12-11,美浦水野,424(0),2021年6月13日,ダ,1000,晴,良,2018105964,01187
202101010202,12,1,1,ヴィクトリアブーケ,牝3,54.0,丹内,1:02.8,1.3/4,10.0,37.4,38.8,5-5,美浦武藤,382(+2),2021年6月13日,ダ,1000,晴,良,2018104585,01091
202101010203,1,5,7,ヴェノム,牡3,56.0,池添,1:46.9,,1.0,2.4,38.2,5-5-3-2,栗東池添兼,522(0),2021年6月13日,ダ,1700,晴,良,2018104346,01032
202101010203,2,6,10,メイショウナリヒラ,牡3,56.0,和田竜,1:47.5,3.1/2,2.0,3.6,39.1,1-1-1-1,栗東南井,466(0),2021年6月13日,ダ,1700,晴,良,2018104339,01018
202101010203,3,5,8,ガビーズスピリット,牡3,56.0,吉田隼,1:47.8,2,3.0,7.4,38.9,7-7-6-5,栗東牧田,508(+4),2021年6月13日,ダ,1700,晴,良,2018104421,01095
202101010203,4,7,11,メイショウコトダマ,牡3,56.0,団野,1:48.2,2.1/2,6.0,17.8,39.7,2-2-2-2,栗東荒川,454(-2),2021年6月13日,ダ,1700,晴,良,2018106203,01180
202101010203,5,4,6,ショウネンジダイ,牡3,56.0,横山和,1:48.3,3/4,8.0,22.8,38.9,14-14-10-5,栗東安田翔,468(+4),2021年6月13日,ダ,1700,晴,良,2018101932,01140
202101010203,6,7,12,コスモシェルパ,牡3,56.0,丹内,1:48.7,2,9.0,28.2,39.8,5-5-6-4,栗東宮,450(-2),2021年6月13日,ダ,1700,晴,良,2018110101,01091
202101010203,7,3,3,ウインメイキット,牡3,56.0,黛,1:48.9,1.1/4,13.0,193.4,39.7,10-10-8-9,栗東新谷,476(+10),2021年6月13日,ダ,1700,晴,良,2018103994,01109
202101010203,8,8,13,ジェイエルブリッジ,牡3,53.0,▲小林凌,1:48.9,アタマ,10.0,57.9,39.4,11-12-13-12,美浦小西,472(+18),2021年6月13日,ダ,1700,晴,良,2018100822,01177
202101010203,9,8,14,ヨリクンロード,牡3,56.0,横山武,1:49.1,1.1/2,5.0,13.4,39.7,7-7-10-10,栗東上村,502(0),2021年6月13日,ダ,1700,晴,良,2018101181,01170
202101010203,10,2,2,チュウワヴィグラス,牡3,56.0,原田和,1:50.2,7,14.0,233.0,40.5,11-12-14-14,美浦栗田,498(-4),2021年6月13日,ダ,1700,晴,良,2018101234,01143
202101010203,11,4,5,スカイトライア,牡3,56.0,藤岡佑,1:50.4,1.1/4,4.0,7.5,41.6,3-3-3-7,栗東昆,490(-2),2021年6月13日,ダ,1700,晴,良,2018103060,01093
202101010203,12,6,9,ディキシーデイズ,牡3,56.0,岩田康,1:51.3,5,7.0,21.7,42.6,3-3-3-7,美浦藤沢和,490(-10),2021年6月13日,ダ,1700,晴,良,2018110047,05203
202101010203,13,1,1,トラモントガルフ,牡3,54.0,△泉谷,1:51.9,3.1/2,11.0,102.7,42.6,7-7-9-11,栗東鈴木孝,500(+26),2021年6月13日,ダ,1700,晴,良,2018105913,01182
202101010203,14,3,4,デルマジュンデイ,牝3,53.0,☆亀田,1:52.0,1/2,12.0,129.8,42.6,11-10-10-13,美浦天間,462(-8),2021年6月13日,ダ,1700,晴,良,2018100975,01176
202101010204,1,8,11,グッドラベリング,牝3,54.0,池添,2:00.3,,7.0,11.6,35.8,9-7-8-8,栗東藤岡,424(-2),2021年6月13日,芝,2000,晴,良,2018104618,01032
202101010204,2,5,6,ステイブルアスク,牝3,54.0,坂井,2:00.3,ハナ,8.0,23.8,36.1,5-5-4-2,栗東矢作,420(+6),2021年6月13日,芝,2000,晴,良,2018104366,01163
202101010204,3,6,7,ロゼット,牝3,53.0,☆亀田,2:00.5,1.1/4,3.0,5.5,36.1,7-7-6-4,栗東高橋忠,410(0),2021年6月13日,芝,2000,晴,良,2018104133,01176
202101010204,4,2,2,ドリームアゲイン,牝3,54.0,藤岡佑,2:00.6,クビ,5.0,7.0,36.4,5-5-4-4,栗東田中克,446(-12),2021年6月13日,芝,2000,晴,良,2018102053,01093
202101010204,5,4,4,アースフレア,牝3,52.0,△泉谷,2:00.7,3/4,4.0,6.2,36.9,1-1-1-1,栗東本田,484(+2),2021年6月13日,芝,2000,晴,良,2018104314,01182
202101010204,6,7,10,デルマキッショウ,牝3,54.0,吉田隼,2:00.7,クビ,2.0,4.3,36.4,7-7-6-4,栗東友道,468(0),2021年6月13日,芝,2000,晴,良,2018106362,01095
202101010204,7,6,8,マスカリンラン,牝3,54.0,丹内,2:01.2,3,11.0,137.8,36.3,11-11-10-10,美浦尾形,466(-4),2021年6月13日,芝,2000,晴,良,2018104192,01091
202101010204,8,3,3,メイショウイナホ,牝3,54.0,菱田,2:01.3,クビ,6.0,9.4,37.2,3-2-3-2,栗東岡田,496(+8),2021年6月13日,芝,2000,晴,良,2018106557,01144
202101010204,9,8,12,スカーレットテイル,牝3,52.0,△秋山稔,2:01.5,1.1/2,9.0,26.5,36.8,9-7-9-9,美浦高柳瑞,392(-6),2021年6月13日,芝,2000,晴,良,2018104667,01181
202101010204,10,7,9,テイケイラウレア,牝3,54.0,団野,2:01.6,1/2,1.0,4.2,37.6,3-2-2-4,栗東荒川,444(0),2021年6月13日,芝,2000,晴,良,2018104719,01180
202101010204,11,1,1,ブライドピーク,牝3,51.0,▲小沢,2:02.0,2.1/2,10.0,54.6,36.8,12-12-11-11,栗東池江,404(0),2021年6月13日,芝,2000,晴,良,2018105550,01185
202101010204,12,5,5,ハデコ,牝3,50.0,★永島,2:06.5,大,12.0,182.5,41.2,2-2-11-12,栗東新谷,366(+10),2021年6月13日,芝,2000,晴,良,2018104408,01187
202101010205,1,4,5,トーセンサンダー,牡2,54.0,丹内,1:08.9,,7.0,43.8,34.6,2-2,美浦杉浦,472(0),2021年6月13日,芝,1200,晴,良,2019104386,01091
202101010205,2,1,1,グラスミヤラビ,牝2,54.0,団野,1:08.9,クビ,8.0,63.0,34.2,5-4,美浦大江原,462(0),2021年6月13日,芝,1200,晴,良,2019100438,01180
202101010205,3,4,4,アスターヘキサゴン,牡2,54.0,和田竜,1:09.5,3.1/2,3.0,9.6,35.3,1-1,栗東中竹,464(0),2021年6月13日,芝,1200,晴,良,2019101260,01018
202101010205,4,2,2,グットディール,牡2,54.0,吉田隼,1:09.8,1.3/4,1.0,1.5,35.4,3-3,栗東須貝,478(0),2021年6月13日,芝,1200,晴,良,2019105446,01095
202101010205,5,7,11,ペルペテュエル,牡2,54.0,勝浦,1:09.9,3/4,11.0,87.3,35.0,8-8,美浦武藤,458(0),2021年6月13日,芝,1200,晴,良,2019102271,01025
202101010205,6,5,6,フォーネリー,牝2,54.0,岩田康,1:10.2,2,10.0,72.3,35.3,8-9,美浦高橋裕,386(0),2021年6月13日,芝,1200,晴,良,2019104295,05203
202101010205,7,5,7,トーセンビースト,牡2,54.0,丸山,1:10.3,1/2,9.0,67.8,34.4,12-12,美浦土田,450(0),2021年6月13日,芝,1200,晴,良,2019104390,01127
202101010205,8,3,3,フレッシュラムール,牝2,54.0,鮫島駿,1:10.9,3.1/2,5.0,18.9,34.6,13-13,美浦斎藤誠,432(0),2021年6月13日,芝,1200,晴,良,2019104492,01157
202101010205,9,6,8,スマイルバック,牝2,54.0,横山和,1:11.0,1/2,4.0,12.1,36.4,5-6,栗東松永幹,464(0),2021年6月13日,芝,1200,晴,良,2019105174,01140
202101010205,10,6,9,シズオウ,牝2,52.0,△秋山稔,1:11.0,クビ,12.0,111.2,35.6,10-10,美浦竹内,440(0),2021年6月13日,芝,1200,晴,良,2019106555,01181
202101010205,11,8,13,ショットオブザデイ,牡2,54.0,竹之下,1:11.2,1.1/4,13.0,136.9,35.7,10-10,栗東四位,436(0),2021年6月13日,芝,1200,晴,良,2019101694,01036
202101010205,12,8,12,ハマーフェイス,牡2,54.0,池添,1:11.4,1,2.0,4.8,36.7,5-6,栗東渡辺,442(0),2021年6月13日,芝,1200,晴,良,2019106893,01032
202101010205,13,7,10,ギンノアメガフル,牡2,51.0,▲横山琉,1:11.9,3,6.0,22.5,37.5,3-4,美浦相沢,452(0),2021年6月13日,芝,1200,晴,良,2019102199,01192
202101010206,1,1,1,ハイエログリフ,牝3,54.0,和田竜,1:46.7,,4.0,8.4,35.5,4-5-5-2,栗東池添学,434(+10),2021年6月13日,芝,1800,晴,良,2018106379,01018
202101010206,2,8,13,サトノディーバ,牝3,54.0,坂井,1:47.0,1.1/2,1.0,3.3,35.4,8-8-7-5,栗東矢作,476(-8),2021年6月13日,芝,1800,晴,良,2018100400,01163
202101010206,3,7,11,カタリーナ,牝3,54.0,藤岡佑,1:47.2,1.1/2,9.0,22.2,36.2,4-3-3-2,栗東松下,444(+6),2021年6月13日,芝,1800,晴,良,2018105820,01093
202101010206,4,3,3,フェイトリッパー,牡3,56.0,吉田隼,1:47.4,1,2.0,4.1,35.2,11-12-11-11,栗東新谷,470(0),2021年6月13日,芝,1800,晴,良,2018103977,01095
202101010206,5,7,10,ウォリアープライド,牡3,56.0,横山和,1:47.4,クビ,7.0,13.4,35.6,11-10-9-9,栗東松永幹,470(+24),2021年6月13日,芝,1800,晴,良,2018104552,01140
202101010206,6,5,6,ハクシンパーソナル,牡3,56.0,松田,1:47.5,1/2,11.0,37.1,35.6,10-10-9-10,栗東清水久,462(-6),2021年6月13日,芝,1800,晴,良,2018106790,01030
202101010206,7,8,12,レヴォリオ,牡3,56.0,鮫島駿,1:47.7,1.1/2,5.0,10.2,36.4,6-6-5-5,美浦青木,476(+2),2021年6月13日,芝,1800,晴,良,2018103543,01157
202101010206,8,5,7,シグナステソーロ,牡3,54.0,△秋山稔,1:47.7,ハナ,6.0,12.5,36.8,2-2-2-2,美浦加藤士,482(+8),2021年6月13日,芝,1800,晴,良,2018102504,01181
202101010206,9,6,9,ムラサメマル,牡3,56.0,丹内,1:48.0,1.3/4,10.0,27.5,36.5,6-6-7-7,美浦尾形,454(-4),2021年6月13日,芝,1800,晴,良,2018100992,01091
202101010206,10,4,5,モデュロール,牡3,56.0,団野,1:48.3,1.3/4,12.0,49.8,35.7,13-13-13-12,栗東吉村,446(+2),2021年6月13日,芝,1800,晴,良,2018105188,01180
202101010206,11,2,2,ヴィクトールアイ,牝3,54.0,原田和,1:48.8,3,8.0,18.8,37.7,2-3-3-7,美浦奥平,480(+6),2021年6月13日,芝,1800,晴,良,2018100139,01143
202101010206,12,6,8,フェアビアンカ,牝3,54.0,横山武,1:49.0,1,3.0,6.4,38.6,1-1-1-1,美浦伊藤大,472(+8),2021年6月13日,芝,1800,晴,良,2018105197,01170
202101010206,13,4,4,ボタニスト,牡3,53.0,▲小沢,1:49.2,1.1/4,13.0,158.1,37.1,8-8-11-13,美浦国枝,482(-2),2021年6月13日,芝,1800,晴,良,2018100492,01185
202101010207,1,4,4,コーリングローリー,牡4,57.0,横山和,0:59.7,,5.0,10.9,35.0,12-11,美浦小野,444(0),2021年6月13日,ダ,1000,晴,良,2017100614,01140
202101010207,2,5,5,エルズリー,牝5,55.0,坂井,0:59.7,ハナ,6.0,11.5,35.3,10-12,栗東吉岡,518(-5),2021年6月13日,ダ,1000,晴,良,2016110062,01163
202101010207,3,1,1,ヨドノゴールド,牡3,51.0,▲小沢,0:59.8,1/2,1.0,2.5,36.2,5-4,栗東西園,456(+8),2021年6月13日,ダ,1000,晴,良,2018103293,01185
202101010207,4,5,6,トミケンプロズバ,牡5,57.0,丹内,0:59.8,アタマ,12.0,56.8,36.4,4-4,美浦古賀史,498(0),2021年6月13日,ダ,1000,晴,良,2016105450,01091
202101010207,5,3,3,ナイトコマンダー,牡4,54.0,▲小林凌,0:59.9,1/2,8.0,22.6,36.2,7-7,美浦浅野,478(-4),2021年6月13日,ダ,1000,晴,良,2017100825,01177
202101010207,6,8,12,アイアムスゴスギル,牡4,53.0,★永島,1:00.2,1.3/4,3.0,6.3,37.0,2-1,美浦奥平,488(0),2021年6月13日,ダ,1000,晴,良,2017106360,01187
202101010207,7,6,8,シルヴァーメテオ,牡7,55.0,△秋山稔,1:00.4,1.1/4,11.0,56.0,36.1,10-9,美浦加藤和,494(-26),2021年6月13日,ダ,1000,晴,良,2014103590,01181
202101010207,8,8,11,サーストンネイジュ,牝5,55.0,岩田康,1:00.5,クビ,2.0,5.3,37.3,2-2,栗東橋田,470(-6),2021年6月13日,ダ,1000,晴,良,2016101428,05203
202101010207,9,7,9,サウンドブライアン,牡3,52.0,△泉谷,1:00.8,1.3/4,4.0,8.0,37.2,5-4,栗東村山,482(+10),2021年6月13日,ダ,1000,晴,良,2018103902,01182
202101010207,10,6,7,スマートエリス,牝5,54.0,☆亀田,1:01.5,4,10.0,30.1,37.4,9-8,美浦尾関,504(+6),2021年6月13日,ダ,1000,晴,良,2016103215,01176
202101010207,11,7,10,ガビーズメモリー,牝5,55.0,黛,1:02.1,3.1/2,7.0,16.2,39.0,1-2,美浦藤原辰,490(+2),2021年6月13日,ダ,1000,晴,良,2016102855,01109
202101010207,12,2,2,キュウドウクン,牡5,57.0,勝浦,1:02.4,2,9.0,23.1,38.5,8-9,栗東森,476(-2),2021年6月13日,ダ,1000,晴,良,2016110118,01025
202101010208,1,4,6,サトノロイヤル,牡3,54.0,和田竜,1:46.1,,2.0,3.5,38.3,3-3-3-3,栗東南井,492(+4),2021年6月13日,ダ,1700,晴,良,2018103116,01018
202101010208,2,3,3,ペイシャクェーサー,牝3,50.0,△秋山稔,1:46.5,2.1/2,3.0,6.5,38.9,1-2-1-1,美浦蛯名利,472(+10),2021年6月13日,ダ,1700,晴,良,2018101245,01181
202101010208,3,3,4,リアルシング,牡4,57.0,池添,1:47.1,3.1/2,5.0,11.2,39.0,10-8-5-4,栗東池添兼,524(-4),2021年6月13日,ダ,1700,晴,良,2017103378,01032
202101010208,4,5,7,メリディアン,牝4,55.0,中井,1:47.5,2.1/2,10.0,42.6,39.3,3-3-6-7,栗東坂口,442(+16),2021年6月13日,ダ,1700,晴,良,2017102390,01141
202101010208,5,2,2,フームスムート,牡4,57.0,勝浦,1:47.5,ハナ,7.0,14.9,38.7,12-12-10-8,美浦水野,522(+14),2021年6月13日,ダ,1700,晴,良,2017104238,01025
202101010208,6,7,11,トップザビル,牝3,52.0,吉田隼,1:48.1,3.1/2,4.0,8.7,38.6,14-14-13-11,栗東武幸,420(-10),2021年6月13日,ダ,1700,晴,良,2018104694,01095
202101010208,7,4,5,サダムラピュタ,牡6,56.0,☆亀田,1:48.2,クビ,6.0,11.7,39.9,6-6-6-6,栗東平田,470(-6),2021年6月13日,ダ,1700,晴,良,2015106286,01176
202101010208,8,7,12,エスキシータ,牝5,52.0,▲小沢,1:48.2,クビ,9.0,39.3,40.3,5-3-3-5,栗東吉岡,474(-2),2021年6月13日,ダ,1700,晴,良,2016104267,01185
202101010208,9,5,8,イグナーツ,牡5,54.0,▲横山琉,1:48.5,1.1/2,11.0,69.7,39.7,6-8-10-9,栗東中竹,486(-4),2021年6月13日,ダ,1700,晴,良,2016100621,01192
202101010208,10,1,1,ショウリノカンパイ,牝3,52.0,横山和,1:48.7,1.1/4,1.0,2.8,41.1,2-1-2-2,美浦藤原辰,468(-4),2021年6月13日,ダ,1700,晴,良,2018100219,01140
202101010208,11,8,13,ラレーヌデュバル,牝4,51.0,★永島,1:48.7,クビ,13.0,195.6,39.8,9-10-10-10,栗東新谷,478(+2),2021年6月13日,ダ,1700,晴,良,2017101788,01187
202101010208,12,6,9,マーチリリー,牝3,52.0,鮫島駿,1:50.6,大,8.0,37.6,42.1,6-6-8-12,栗東牧浦,494(+6),2021年6月13日,ダ,1700,晴,良,2018106285,01157
202101010208,13,6,10,イッツオーライト,セ4,57.0,菱田,1:50.6,アタマ,14.0,244.3,40.9,13-13-14-14,美浦竹内,448(-20),2021年6月13日,ダ,1700,晴,良,2017100300,01144
202101010208,14,8,14,キララアモーレ,牝5,55.0,団野,1:51.6,6,12.0,139.8,42.9,10-11-9-12,栗東今野,492(+12),2021年6月13日,ダ,1700,晴,良,2016102009,01180
202101010209,1,6,12,テリーヌ,牝3,50.0,△泉谷,1:08.5,,3.0,7.5,34.6,9-9,栗東長谷川,416(+6),2021年6月13日,芝,1200,晴,良,2018104340,01182
202101010209,2,8,16,レコレータ,牝3,52.0,池添,1:08.5,クビ,5.0,9.2,34.8,5-4,美浦中舘,482(+8),2021年6月13日,芝,1200,晴,良,2018105484,01032
202101010209,3,1,2,ブルメンダール,牡3,54.0,横山武,1:08.6,クビ,1.0,2.7,34.8,7-4,美浦国枝,458(0),2021年6月13日,芝,1200,晴,良,2018105236,01170
202101010209,4,5,9,ショウナンラスボス,牡3,54.0,吉田隼,1:08.6,クビ,2.0,3.4,34.8,7-7,美浦奥村武,468(-2),2021年6月13日,芝,1200,晴,良,2018103926,01095
202101010209,5,4,8,ブロンズレッド,牡3,54.0,団野,1:08.8,1.1/4,6.0,14.9,34.3,13-11,栗東牧浦,518(-6),2021年6月13日,芝,1200,晴,良,2018100433,01180
202101010209,6,4,7,ブラックアーシャ,牝5,55.0,勝浦,1:08.9,1/2,7.0,18.2,34.9,9-10,美浦和田郎,496(+2),2021年6月13日,芝,1200,晴,良,2016105759,01025
202101010209,7,7,14,テリオスヒメ,牝4,53.0,△秋山稔,1:09.1,1.1/4,13.0,76.0,35.7,2-2,美浦田島,446(+6),2021年6月13日,芝,1200,晴,良,2017109019,01181
202101010209,8,1,1,オンラインドリーム,牝3,49.0,▲小沢,1:09.1,クビ,4.0,8.9,35.5,3-4,栗東武幸,410(-6),2021年6月13日,芝,1200,晴,良,2018110098,01185
202101010209,9,7,13,テーオーソクラテス,牡4,57.0,坂井,1:09.4,1.3/4,10.0,60.8,35.5,9-7,栗東奥村豊,444(-4),2021年6月13日,芝,1200,晴,良,2017100997,01163
202101010209,10,5,10,マイネルテナシャス,牡4,57.0,丹内,1:09.5,クビ,11.0,64.7,34.9,15-12,美浦萱野,474(-2),2021年6月13日,芝,1200,晴,良,2017101897,01091
